,Column,Feature,Importance Score
2902,Column_2902,etraeger,0
2903,Column_2903,etri,0
2904,Column_2904,etrie,0
2905,Column_2905,etrieb,0
2906,Column_2906,etriebe,0
2907,Column_2907,etriebet,0
2908,Column_2908,ett,0
2909,Column_2909,etz,0
2910,Column_2910,etze,0
2911,Column_2911,etze ,1
2912,Column_2912,etze h,0
2913,Column_2913,etze he,0
2914,Column_2914,etze hec,0
2915,Column_2915,etzt,15
2916,Column_2916,etztr,0
2917,Column_2917,etztra,0
2918,Column_2918,etztrae,0
2919,Column_2919,etztraeg,0
2920,Column_2920,etzu,0
2921,Column_2921,etzun,0
2922,Column_2922,etzung,0
2923,Column_2923,etzung ,0
2924,Column_2924,euc,2
2925,Column_2925,euch,0
2926,Column_2926,eucht,0
2927,Column_2927,euchte,0
2928,Column_2928,euchten,0
2929,Column_2929,euchtent,0
2930,Column_2930,eul,0
2931,Column_2931,eule,16
2932,Column_2932,eule ,0
2933,Column_2933,eule i,0
2934,Column_2934,eule in,0
2935,Column_2935,eule inn,0
2936,Column_2936,eule o,0
2937,Column_2937,eule ob,0
2938,Column_2938,eule obe,0
2939,Column_2939,eule t,0
2940,Column_2940,eule u,0
2941,Column_2941,eule un,0
2942,Column_2942,eule unt,0
2943,Column_2943,eus,0
2944,Column_2944,euse,0
2945,Column_2945,ev ,0
2946,Column_2946,ezu,0
2947,Column_2947,ezug,0
2948,Column_2948,ezug ,0
2949,Column_2949,ezug l,0
2950,Column_2950,ezug le,0
2951,Column_2951,ezug le ,0
2952,Column_2952,ezug leh,0
2953,Column_2953,ezug s,0
2954,Column_2954,ezug si,0
2955,Column_2955,f h,14
2956,Column_2956,f hi,44
2957,Column_2957,f hin,12
2958,Column_2958,f hint,7
2959,Column_2959,f hinte,1
2960,Column_2960,f hinten,1
2961,Column_2961,f o,0
2962,Column_2962,f ob,0
2963,Column_2963,f obe,0
2964,Column_2964,f oben,0
2965,Column_2965,f t,0
2966,Column_2966,f te,0
2967,Column_2967,f tei,0
2968,Column_2968,f teil,0
2969,Column_2969,fac,0
2970,Column_2970,fach,0
2971,Column_2971,fach ,0
2972,Column_2972,fach m,0
2973,Column_2973,fae,1
2974,Column_2974,faen,6
2975,Column_2975,faeng,1
2976,Column_2976,faenge,0
2977,Column_2977,faenger,0
2978,Column_2978,faenger ,0
2979,Column_2979,fah,0
2980,Column_2980,fahr,0
2981,Column_2981,fahre,0
2982,Column_2982,fahrer,0
2983,Column_2983,fed,0
2984,Column_2984,fede,0
2985,Column_2985,feder,0
2986,Column_2986,feder ,0
2987,Column_2987,fel,0
2988,Column_2988,fel ,1
2989,Column_2989,fen,1
2990,Column_2990,fens,0
2991,Column_2991,fenst,0
2992,Column_2992,fenste,0
2993,Column_2993,fenster,0
2994,Column_2994,fensterf,1
2995,Column_2995,fensterr,17
2996,Column_2996,fer,0
2997,Column_2997,fer ,0
2998,Column_2998,fers,0
2999,Column_2999,ferse,0
3000,Column_3000,fersen,0
3001,Column_3001,fersenb,0
3002,Column_3002,fersenbl,0
3003,Column_3003,fes,1
3004,Column_3004,fest,0
3005,Column_3005,festi,0
3006,Column_3006,festig,0
3007,Column_3007,festigu,0
3008,Column_3008,festigun,0
3009,Column_3009,ff ,5
3010,Column_3010,ff h,0
3011,Column_3011,ff hi,0
3012,Column_3012,ff t,0
3013,Column_3013,ffn,0
3014,Column_3014,ffne,0
3015,Column_3015,ffner,0
3016,Column_3016,ffner ,0
3017,Column_3017,ffner t,0
3018,Column_3018,ffu,0
3019,Column_3019,ffus,0
3020,Column_3020,fil,0
3021,Column_3021,fix,1
3022,Column_3022,fka,0
3023,Column_3023,fkan,0
3024,Column_3024,fkana,0
3025,Column_3025,fkanal,0
3026,Column_3026,fkanal ,0
3027,Column_3027,fkl,0
3028,Column_3028,fla,0
3029,Column_3029,flag,0
3030,Column_3030,flage,0
3031,Column_3031,flage ,0
3032,Column_3032,fna,0
3033,Column_3033,fnah,0
3034,Column_3034,fnahm,0
3035,Column_3035,fnahme,0
3036,Column_3036,fnahme ,0
3037,Column_3037,fnahme s,0
3038,Column_3038,fnahme t,0
3039,Column_3039,fne,0
3040,Column_3040,fner,0
3041,Column_3041,fner ,0
3042,Column_3042,fner t,0
3043,Column_3043,fon,0
3044,Column_3044,fond,0
3045,Column_3045,fondr,0
3046,Column_3046,fondra,0
3047,Column_3047,fondrau,0
3048,Column_3048,fondraum,0
3049,Column_3049,for,0
3050,Column_3050,form,0
3051,Column_3051,forms,0
3052,Column_3052,formst,3
3053,Column_3053,formstu,0
3054,Column_3054,formstue,0
3055,Column_3055,fpr,0
3056,Column_3056,fpra,0
3057,Column_3057,fpral,0
3058,Column_3058,fprall,0
3059,Column_3059,fprallt,0
3060,Column_3060,fpralltr,0
3061,Column_3061,fri,0
3062,Column_3062,fris,0
3063,Column_3063,frisc,0
3064,Column_3064,frisch,0
3065,Column_3065,frischl,0
3066,Column_3066,frischlu,0
3067,Column_3067,fro,3
3068,Column_3068,fron,1
3069,Column_3069,front,2
3070,Column_3070,frontk,0
3071,Column_3071,frontkl,0
3072,Column_3072,frontkla,0
3073,Column_3073,fronts,17
3074,Column_3074,frontsc,61
3075,Column_3075,frontsch,18
3076,Column_3076,fros,0
3077,Column_3077,frost,0
3078,Column_3078,fs ,0
3079,Column_3079,fs r,0
3080,Column_3080,fs rl,0
3081,Column_3081,fsa,0
3082,Column_3082,fsat,0
3083,Column_3083,fsatz,0
3084,Column_3084,fsatz ,0
3085,Column_3085,fsatz s,0
3086,Column_3086,fsatz si,0
3087,Column_3087,fsc,0
3088,Column_3088,fst,8
3089,Column_3089,fstu,6
3090,Column_3090,fstue,2
3091,Column_3091,fstuet,0
3092,Column_3092,fstuetz,0
3093,Column_3093,fstuetze,0
3094,Column_3094,fta,7
3095,Column_3095,fta ,23
3096,Column_3096,fta p,0
3097,Column_3097,fta pa,0
3098,Column_3098,fta par,0
3099,Column_3099,fta part,0
3100,Column_3100,ftf,0
3101,Column_3101,ftg,0
3102,Column_3102,ftgr,0
3103,Column_3103,ftgri,0
3104,Column_3104,ftgril,0
3105,Column_3105,ftgrill,0
3106,Column_3106,ftgrill ,0
3107,Column_3107,ftk,0
3108,Column_3108,ftka,0
3109,Column_3109,ftkan,0
3110,Column_3110,ftkana,0
3111,Column_3111,ftkanal,0
3112,Column_3112,ftkanal ,0
3113,Column_3113,ftu,0
3114,Column_3114,ftun,0
3115,Column_3115,ftung,0
3116,Column_3116,fue,0
3117,Column_3117,fueh,0
3118,Column_3118,fuehr,0
3119,Column_3119,fuehru,0
3120,Column_3120,fuehrun,0
3121,Column_3121,fuehrung,0
3122,Column_3122,fuel,0
3123,Column_3123,fuell,0
3124,Column_3124,fug,0
3125,Column_3125,fuge,0
3126,Column_3126,fugen,0
3127,Column_3127,fugend,2
3128,Column_3128,fugendi,0
3129,Column_3129,fugendic,0
3130,Column_3130,fun,0
3131,Column_3131,fung,0
3132,Column_3132,funk,0
3133,Column_3133,funkt,0
3134,Column_3134,funkti,0
3135,Column_3135,funktio,0
3136,Column_3136,funktion,0
3137,Column_3137,fus,0
3138,Column_3138,fuss,0
3139,Column_3139,fussr,0
3140,Column_3140,fussra,0
3141,Column_3141,fussrau,0
3142,Column_3142,fussraum,0
3143,Column_3143,g a,2
3144,Column_3144,g as,0
3145,Column_3145,g asa,0
3146,Column_3146,g asae,0
3147,Column_3147,g asaeu,0
3148,Column_3148,g asaeul,0
3149,Column_3149,g au,0
3150,Column_3150,g aus,0
3151,Column_3151,g auss,0
3152,Column_3152,g ausse,0
3153,Column_3153,g aussen,0
3154,Column_3154,g b,1
3155,Column_3155,g bs,0
3156,Column_3156,g bsa,0
3157,Column_3157,g bsae,0
3158,Column_3158,g bsaeu,0
3159,Column_3159,g bsaeul,0
3160,Column_3160,g c,0
3161,Column_3161,g cs,0
3162,Column_3162,g csa,0
3163,Column_3163,g csae,0
3164,Column_3164,g csaeu,0
3165,Column_3165,g csaeul,0
3166,Column_3166,g d,0
3167,Column_3167,g da,4
3168,Column_3168,g e,0
3169,Column_3169,g f,1
3170,Column_3170,g fe,10
3171,Column_3171,g fr,0
3172,Column_3172,g fro,0
3173,Column_3173,g fron,0
3174,Column_3174,g front,0
3175,Column_3175,g fu,0
3176,Column_3176,g fus,0
3177,Column_3177,g fuss,0
3178,Column_3178,g fussr,0
3179,Column_3179,g fussra,0
3180,Column_3180,g g,5
3181,Column_3181,g h,7
3182,Column_3182,g he,2
3183,Column_3183,g hec,0
3184,Column_3184,g heck,0
3185,Column_3185,g heckk,26
3186,Column_3186,g heckkl,4
3187,Column_3187,g hi,0
3188,Column_3188,g hin,0
3189,Column_3189,g hint,0
3190,Column_3190,g hinte,0
3191,Column_3191,g hinten,0
3192,Column_3192,g i,0
3193,Column_3193,g in,0
3194,Column_3194,g l,1
3195,Column_3195,g le,1
3196,Column_3196,g le ,0
3197,Column_3197,g leh,0
3198,Column_3198,g lehn,0
3199,Column_3199,g lehne,0
3200,Column_3200,g lehne ,0
3201,Column_3201,g len,0
3202,Column_3202,g lenk,0
3203,Column_3203,g lenks,0
3204,Column_3204,g lenksa,0
3205,Column_3205,g m,0
3206,Column_3206,g mi,0
3207,Column_3207,g mo,0
3208,Column_3208,g mot,0
3209,Column_3209,g moto,0
3210,Column_3210,g motor,0
3211,Column_3211,g motort,0
3212,Column_3212,g o,3
3213,Column_3213,g ob,3
3214,Column_3214,g obe,15
3215,Column_3215,g oben,4
3216,Column_3216,g r,0
3217,Column_3217,g ra,0
3218,Column_3218,g rad,0
3219,Column_3219,g radh,0
3220,Column_3220,g radha,0
3221,Column_3221,g radhau,0
3222,Column_3222,g s,4
3223,Column_3223,g sa,0
3224,Column_3224,g sc,0
3225,Column_3225,g sch,0
3226,Column_3226,g scha,0
3227,Column_3227,g schar,0
3228,Column_3228,g scharn,0
3229,Column_3229,g schl,0
3230,Column_3230,g schw,0
3231,Column_3231,g schwe,0
3232,Column_3232,g schwel,0
3233,Column_3233,g se,0
3234,Column_3234,g sei,0
3235,Column_3235,g seit,0
3236,Column_3236,g seite,0
3237,Column_3237,g seiten,0
3238,Column_3238,g si,0
3239,Column_3239,g si ,0
3240,Column_3240,g sit,0
3241,Column_3241,g sitz,0
3242,Column_3242,g sitz ,0
3243,Column_3243,g sp,0
3244,Column_3244,g spi,0
3245,Column_3245,g spie,0
3246,Column_3246,g spieg,0
3247,Column_3247,g spiege,0
3248,Column_3248,g st,0
3249,Column_3249,g stf,0
3250,Column_3250,g stf ,1
3251,Column_3251,g stf h,2
3252,Column_3252,g stf hi,0
3253,Column_3253,g sti,0
3254,Column_3254,g stir,0
3255,Column_3255,g stirn,0
3256,Column_3256,g stirnw,0
3257,Column_3257,g t,0
3258,Column_3258,g th,1
3259,Column_3259,g tu,0
3260,Column_3260,g tue,0
3261,Column_3261,g tuer,0
3262,Column_3262,g tuer ,6
3263,Column_3263,g tun,0
3264,Column_3264,g tunn,0
3265,Column_3265,g tunne,0
3266,Column_3266,g tunnel,0
3267,Column_3267,g tv,4
3268,Column_3268,g u,0
3269,Column_3269,g v,0
3270,Column_3270,g ve,0
3271,Column_3271,g ver,0
3272,Column_3272,g vo,0
3273,Column_3273,g vor,1
3274,Column_3274,g vorn,0
3275,Column_3275,g vorn ,0
3276,Column_3276,g w,0
3277,Column_3277,g wi,0
3278,Column_3278,g win,0
3279,Column_3279,g wind,0
3280,Column_3280,g windl,0
3281,Column_3281,g windla,0
3282,Column_3282,gas,0
3283,Column_3283,gat,0
3284,Column_3284,gate,0
3285,Column_3285,ge ,0
3286,Column_3286,ge l,0
3287,Column_3287,geb,0
3288,Column_3288,gebo,0
3289,Column_3289,gebod,0
3290,Column_3290,gebode,0
3291,Column_3291,geboden,0
3292,Column_3292,geboden ,0
3293,Column_3293,gef,0
3294,Column_3294,gefa,0
3295,Column_3295,gefac,0
3296,Column_3296,gefach,0
3297,Column_3297,gefach ,0
3298,Column_3298,gefach m,0
3299,Column_3299,geh,0
3300,Column_3300,geha,0
3301,Column_3301,gehae,0
3302,Column_3302,gehaeu,0
3303,Column_3303,gehaeus,0
3304,Column_3304,gehaeuse,0
3305,Column_3305,gel,0
3306,Column_3306,gel ,0
3307,Column_3307,geld,0
3308,Column_3308,geldr,0
3309,Column_3309,geldre,0
3310,Column_3310,geldrei,0
3311,Column_3311,geldreie,0
3312,Column_3312,gelu,0
3313,Column_3313,gelun,0
3314,Column_3314,gelung,0
3315,Column_3315,gen,0
3316,Column_3316,gend,0
3317,Column_3317,gendi,0
3318,Column_3318,gendic,0
3319,Column_3319,gendich,0
3320,Column_3320,gendicht,0
3321,Column_3321,gep,0
3322,Column_3322,gepa,0
3323,Column_3323,gepae,0
3324,Column_3324,gepaec,0
3325,Column_3325,gepaeck,0
3326,Column_3326,gepaeckr,0
3327,Column_3327,ger,1
3328,Column_3328,ger ,1
3329,Column_3329,ger b,0
3330,Column_3330,ger bo,0
3331,Column_3331,ger bod,0
3332,Column_3332,ger bode,0
3333,Column_3333,ger f,0
3334,Column_3334,ger fe,0
3335,Column_3335,ger fer,0
3336,Column_3336,ger fers,0
3337,Column_3337,ger fu,0
3338,Column_3338,ger fus,0
3339,Column_3339,ger fuss,0
3340,Column_3340,ger g,0
3341,Column_3341,ger h,0
3342,Column_3342,ger ha,0
3343,Column_3343,ger haa,0
3344,Column_3344,ger haa ,0
3345,Column_3345,ger hi,0
3346,Column_3346,ger hin,0
3347,Column_3347,ger hint,0
3348,Column_3348,ger m,0
3349,Column_3349,ger mi,0
3350,Column_3350,ger r,0
3351,Column_3351,ger s,0
3352,Column_3352,ger se,0
3353,Column_3353,ger sei,0
3354,Column_3354,ger seit,0
3355,Column_3355,ger st,0
3356,Column_3356,ger sti,0
3357,Column_3357,ger stir,0
3358,Column_3358,ger t,0
3359,Column_3359,ger th,0
3360,Column_3360,ger tu,0
3361,Column_3361,ger tv,0
3362,Column_3362,ger u,0
3363,Column_3363,ger v,0
3364,Column_3364,ger vo,0
3365,Column_3365,ger vor,0
3366,Column_3366,ger vorn,0
3367,Column_3367,gert,0
3368,Column_3368,gerte,0
3369,Column_3369,gertei,0
3370,Column_3370,gerteil,0
3371,Column_3371,gerteil ,0
3372,Column_3372,geru,0
3373,Column_3373,gerun,0
3374,Column_3374,gerung,0
3375,Column_3375,gerung ,0
3376,Column_3376,gerung m,0
3377,Column_3377,ges,10
3378,Column_3378,get,0
3379,Column_3379,getr,0
3380,Column_3380,getri,0
3381,Column_3381,getrie,0
3382,Column_3382,getrieb,0
3383,Column_3383,getriebe,0
3384,Column_3384,ggr,0
3385,Column_3385,ggre,0
3386,Column_3386,ggreg,0
3387,Column_3387,ggrega,0
3388,Column_3388,ggregat,0
3389,Column_3389,gh ,0
3390,Column_3390,gl ,0
3391,Column_3391,gla,2
3392,Column_3392,glas,2
3393,Column_3393,gle,0
3394,Column_3394,glei,0
3395,Column_3395,gpr,2
3396,Column_3396,gpr ,2
3397,Column_3397,gra,8
3398,Column_3398,gre,0
3399,Column_3399,greg,0
3400,Column_3400,grega,0
3401,Column_3401,gregat,0
3402,Column_3402,gri,0
3403,Column_3403,grif,0
3404,Column_3404,griff,0
3405,Column_3405,griff ,0
3406,Column_3406,griff h,0
3407,Column_3407,griff hi,0
3408,Column_3408,gril,0
3409,Column_3409,grill,0
3410,Column_3410,grill ,0
3411,Column_3411,gro,0
3412,Column_3412,groh,0
3413,Column_3413,grohr,0
3414,Column_3414,gru,0
3415,Column_3415,grun,1
3416,Column_3416,grund,0
3417,Column_3417,gse,0
3418,Column_3418,gsel,0
3419,Column_3419,gsele,0
3420,Column_3420,gselem,0
3421,Column_3421,gseleme,0
3422,Column_3422,gselemen,0
3423,Column_3423,gss,0
3424,Column_3424,gssc,0
3425,Column_3425,gssch,0
3426,Column_3426,gsschi,4
3427,Column_3427,gsschie,1
3428,Column_3428,gsschien,0
3429,Column_3429,gst,0
3430,Column_3430,gstr,0
3431,Column_3431,gstra,0
3432,Column_3432,gstrae,0
3433,Column_3433,gstraeg,0
3434,Column_3434,gstraege,0
3435,Column_3435,gstru,0
3436,Column_3436,gstruk,0
3437,Column_3437,gstrukt,0
3438,Column_3438,gstruktu,0
3439,Column_3439,gun,0
3440,Column_3440,gung,0
3441,Column_3441,gungs,0
3442,Column_3442,gungse,0
3443,Column_3443,gungsel,0
3444,Column_3444,gungsele,0
3445,Column_3445,gur,0
3446,Column_3446,gurt,0
3447,Column_3447,gurt ,0
3448,Column_3448,gurt h,0
3449,Column_3449,gurt hi,0
3450,Column_3450,gurt s,0
3451,Column_3451,gurt sr,0
3452,Column_3452,gurta,0
3453,Column_3453,gurtau,0
3454,Column_3454,gws,0
3455,Column_3455,gws ,0
3456,Column_3456,h a,30
3457,Column_3457,h b,1
3458,Column_3458,h f,0
3459,Column_3459,h g,0
3460,Column_3460,h h,0
3461,Column_3461,h he,0
3462,Column_3462,h hec,0
3463,Column_3463,h heck,0
3464,Column_3464,h hi,1
3465,Column_3465,h hin,0
3466,Column_3466,h hint,0
3467,Column_3467,h hinte,0
3468,Column_3468,h hinten,0
3469,Column_3469,h l,0
3470,Column_3470,h m,0
3471,Column_3471,h r,0
3472,Column_3472,h s,0
3473,Column_3473,h st,0
3474,Column_3474,h t,0
3475,Column_3475,h th,0
3476,Column_3476,h tv,0
3477,Column_3477,h v,0
3478,Column_3478,h vo,0
3479,Column_3479,h vor,0
3480,Column_3480,h vorn,0
3481,Column_3481,h vorne,0
3482,Column_3482,ha ,0
3483,Column_3483,ha e,0
3484,Column_3484,haa,0
3485,Column_3485,haa ,0
3486,Column_3486,haa h,0
3487,Column_3487,haa hi,0
3488,Column_3488,haa v,0
3489,Column_3489,haa vo,0
3490,Column_3490,haa vor,0
3491,Column_3491,haa vorn,0
3492,Column_3492,hac,0
3493,Column_3493,hach,0
3494,Column_3494,hacht,0
3495,Column_3495,hachta,0
3496,Column_3496,hachtab,0
3497,Column_3497,hachtabd,0
3498,Column_3498,hae,0
3499,Column_3499,haeu,0
3500,Column_3500,haeus,0
3501,Column_3501,haeuse,0
3502,Column_3502,hal,3
3503,Column_3503,hale,0
3504,Column_3504,hale ,0
3505,Column_3505,hall,0
3506,Column_3506,halt,1
3507,Column_3507,halte,14
3508,Column_3508,halteg,0
3509,Column_3509,haltegr,0
3510,Column_3510,haltegri,0
3511,Column_3511,haltel,0
3512,Column_3512,haltele,0
3513,Column_3513,haltelei,0
3514,Column_3514,halter,1
3515,Column_3515,halter ,0
3516,Column_3516,halter a,0
3517,Column_3517,halter b,0
3518,Column_3518,halter f,0
3519,Column_3519,halter h,0
3520,Column_3520,halter s,0
3521,Column_3521,han,6
3522,Column_3522,hani,0
3523,Column_3523,har,0
3524,Column_3524,harn,0
3525,Column_3525,harni,0
3526,Column_3526,harnie,0
3527,Column_3527,harnier,0
3528,Column_3528,harnier ,0
3529,Column_3529,harnierv,0
3530,Column_3530,hau,37
3531,Column_3531,haum,0
3532,Column_3532,haum ,0
3533,Column_3533,haumt,0
3534,Column_3534,haumte,0
3535,Column_3535,haumtei,0
3536,Column_3536,haumteil,0
3537,Column_3537,haus,11
3538,Column_3538,haus ,0
3539,Column_3539,haus a,0
3540,Column_3540,haus h,0
3541,Column_3541,haus hi,0
3542,Column_3542,haus hin,0
3543,Column_3543,hauss,1
3544,Column_3544,haut,0
3545,Column_3545,haut ,10
3546,Column_3546,haut t,0
3547,Column_3547,hbl,68
3548,Column_3548,hcx,0
3549,Column_3549,he ,0
3550,Column_3550,he t,0
3551,Column_3551,hea,0
3552,Column_3552,heb,1
3553,Column_3553,hebe,3
3554,Column_3554,heber,0
3555,Column_3555,hec,3
3556,Column_3556,heck,3
3557,Column_3557,heckf,0
3558,Column_3558,heckfe,0
3559,Column_3559,heckfen,0
3560,Column_3560,heckfens,0
3561,Column_3561,heckk,34
3562,Column_3562,heckkl,4
3563,Column_3563,heckkla,3
3564,Column_3564,heckklap,0
3565,Column_3565,heckl,0
3566,Column_3566,heckle,0
3567,Column_3567,heckleu,0
3568,Column_3568,heckleuc,0
3569,Column_3569,hecks,77
3570,Column_3570,heckv,0
3571,Column_3571,heckve,0
3572,Column_3572,heckver,0
3573,Column_3573,heckverk,0
3574,Column_3574,hei,0
3575,Column_3575,heib,0
3576,Column_3576,heibe,2
3577,Column_3577,heibe ,0
3578,Column_3578,heibe t,0
3579,Column_3579,heiben,0
3580,Column_3580,heibend,0
3581,Column_3581,heibende,0
3582,Column_3582,heiz,0
3583,Column_3583,heizk,0
3584,Column_3584,heizka,0
3585,Column_3585,heizkan,0
3586,Column_3586,heizkana,0
3587,Column_3587,hen,0
3588,Column_3588,her,0
3589,Column_3589,her ,0
3590,Column_3590,hev,0
3591,Column_3591,hev ,0
3592,Column_3592,hgl,0
3593,Column_3593,hgl ,0
3594,Column_3594,hi ,4
3595,Column_3595,hi a,0
3596,Column_3596,hi au,2
3597,Column_3597,hi aus,0
3598,Column_3598,hi auss,0
3599,Column_3599,hi b,0
3600,Column_3600,hi m,3
3601,Column_3601,hie,2
3602,Column_3602,hien,0
3603,Column_3603,hiene,0
3604,Column_3604,hiene ,0
3605,Column_3605,hiene t,0
3606,Column_3606,hiene ta,0
3607,Column_3607,hig,0
3608,Column_3608,high,0
3609,Column_3609,high ,0
3610,Column_3610,him,17
3611,Column_3611,himm,124
3612,Column_3612,himme,32
3613,Column_3613,himmel,21
3614,Column_3614,hin,0
3615,Column_3615,hint,0
3616,Column_3616,hinte,0
3617,Column_3617,hinten,2
3618,Column_3618,hinten ,0
3619,Column_3619,hinten a,0
3620,Column_3620,hinten b,9
3621,Column_3621,hinten i,0
3622,Column_3622,hinten m,0
3623,Column_3623,hinten o,1
3624,Column_3624,hinten s,4
3625,Column_3625,hinten u,0
3626,Column_3626,hkl,6
3627,Column_3627,hkl ,13
3628,Column_3628,hla,1
3629,Column_3629,hlau,0
3630,Column_3630,hlauc,0
3631,Column_3631,hlauch,0
3632,Column_3632,hlauch ,0
3633,Column_3633,hle,0
3634,Column_3634,hli,0
3635,Column_3635,hlie,0
3636,Column_3636,hlies,0
3637,Column_3637,hliess,0
3638,Column_3638,hliessb,0
3639,Column_3639,hliessbl,0
3640,Column_3640,hliessbu,0
3641,Column_3641,hlo,0
3642,Column_3642,hlos,0
3643,Column_3643,hloss,0
3644,Column_3644,hloss ,0
3645,Column_3645,hloss h,0
3646,Column_3646,hlu,0
3647,Column_3647,hluf,0
3648,Column_3648,hluft,0
3649,Column_3649,hluftg,0
3650,Column_3650,hluftgr,0
3651,Column_3651,hluftgri,0
3652,Column_3652,hlus,0
3653,Column_3653,hluss,0
3654,Column_3654,hluss ,0
3655,Column_3655,hluss m,0
3656,Column_3656,hluss mo,0
3657,Column_3657,hme,1
3658,Column_3658,hme ,0
3659,Column_3659,hme s,0
3660,Column_3660,hme t,0
3661,Column_3661,hme tr,0
3662,Column_3662,hme tra,0
3663,Column_3663,hme trag,0
3664,Column_3664,hmen,1
3665,Column_3665,hmen ,0
3666,Column_3666,hmen h,4
3667,Column_3667,hmen i,0
3668,Column_3668,hmen in,0
3669,Column_3669,hmen inn,0
3670,Column_3670,hmen t,0
3671,Column_3671,hne,0
3672,Column_3672,hne ,0
3673,Column_3673,hnen,0
3674,Column_3674,hoc,6
3675,Column_3675,hoch,1
3676,Column_3676,hol,0
3677,Column_3677,hot,0
3678,Column_3678,hott,0
3679,Column_3679,hott ,0
3680,Column_3680,hottb,0
3681,Column_3681,hottbl,0
3682,Column_3682,hottble,0
3683,Column_3683,hottblec,0
3684,Column_3684,hr ,0
3685,Column_3685,hra,0
3686,Column_3686,hrah,0
3687,Column_3687,hrahm,0
3688,Column_3688,hrahme,0
3689,Column_3689,hrahmen,0
3690,Column_3690,hrahmen ,0
3691,Column_3691,hrau,0
3692,Column_3692,hraub,0
3693,Column_3693,hre,0
3694,Column_3694,hrer,0
3695,Column_3695,hro,0
3696,Column_3696,hrom,0
3697,Column_3697,hru,0
3698,Column_3698,hrun,0
3699,Column_3699,hrung,0
3700,Column_3700,hrung ,0
3701,Column_3701,hrungs,0
3702,Column_3702,hrungss,0
3703,Column_3703,hsc,0
3704,Column_3704,hsch,0
3705,Column_3705,hscha,0
3706,Column_3706,hschal,0
3707,Column_3707,hse,0
3708,Column_3708,hse ,0
3709,Column_3709,hse h,0
3710,Column_3710,hse ha,0
3711,Column_3711,hsk,0
3712,Column_3712,ht ,0
3713,Column_3713,hta,0
3714,Column_3714,htab,0
3715,Column_3715,htabd,0
3716,Column_3716,htabde,0
3717,Column_3717,htabdec,0
3718,Column_3718,htabdeck,0
3719,Column_3719,htabdi,0
3720,Column_3720,htabdic,0
3721,Column_3721,htabdich,0
3722,Column_3722,hte,0
3723,Column_3723,hten,0
3724,Column_3724,htent,0
3725,Column_3725,htento,0
3726,Column_3726,htentop,0
3727,Column_3727,htentopf,0
3728,Column_3728,htr,0
3729,Column_3729,htra,0
3730,Column_3730,hts,0
3731,Column_3731,htu,0
3732,Column_3732,htun,0
3733,Column_3733,htung,0
3734,Column_3734,htung ,0
3735,Column_3735,htung e,0
3736,Column_3736,htung h,26
3737,Column_3737,htung s,0
3738,Column_3738,htung t,0
3739,Column_3739,hub,0
3740,Column_3740,hud,0
3741,Column_3741,hut,0
