,Column,Feature,Importance Score
1661,Column_1661,bdichtun,0
1663,Column_1663,be h,0
1664,Column_1664,be hu,0
1666,Column_1666,be hud ,0
1673,Column_1673,be st,0
1667,Column_1667,be hud h,0
1668,Column_1668,be s,0
1669,Column_1669,be sc,0
1670,Column_1670,be sch,0
1671,Column_1671,be schw,0
1672,Column_1672,be schwa,0
1770,Column_1770,bl ausse,0
1772,Column_1772,bl ec,0
1936,Column_1936,chanten,0
1897,Column_1897,ce be,0
1881,Column_1881,c dwa c,0
1882,Column_1882,c dwa cb,0
1883,Column_1883,c dwa i,0
1884,Column_1884,c dwa ic,0
1885,Column_1885,c dwa u,0
1886,Column_1886,c dwa ug,0
1887,Column_1887,c f,0
1888,Column_1888,c fl,0
1889,Column_1889,c fla,0
1890,Column_1890,c fla ,0
1891,Column_1891,c fla d,0
1892,Column_1892,c fla dw,0
1893,Column_1893,c u,0
1894,Column_1894,c us,0
1895,Column_1895,ce ,0
1880,Column_1880,c dwa ,0
1879,Column_1879,c dwa,0
1878,Column_1878,c dw,0
1869,Column_1869,bri,0
1861,Column_1861,branded,0
1862,Column_1862,branded ,0
1863,Column_1863,bre,0
1864,Column_1864,brem,0
1865,Column_1865,brems,0
1866,Column_1866,bremsl,0
1870,Column_1870,brid,0
1877,Column_1877,c d,0
1871,Column_1871,but,0
1872,Column_1872,buty,0
1873,Column_1873,butyl,0
1874,Column_1874,butyld,0
1875,Column_1875,butyldi,0
1876,Column_1876,butyldic,0
1896,Column_1896,ce b,0
1898,Column_1898,ce bel,0
1773,Column_1773,bl ece,0
1899,Column_1899,ce bele,0
1919,Column_1919,ch aus,0
1920,Column_1920,ch auss,0
1921,Column_1921,ch ausse,0
1922,Column_1922,ch b,0
1923,Column_1923,ch bo,0
1924,Column_1924,ch bom,0
1925,Column_1925,ch bomb,0
1926,Column_1926,ch bombi,0
1928,Column_1928,chal,0
1929,Column_1929,chale,0
1930,Column_1930,chale ,0
1931,Column_1931,chale c,0
1932,Column_1932,chale cn,0
1933,Column_1933,chan,0
1934,Column_1934,chant,0
1918,Column_1918,ch au,0
1917,Column_1917,ch a,0
1915,Column_1915,cfk,0
1906,Column_1906,ce padi,0
1900,Column_1900,ce beleu,0
1901,Column_1901,ce n,0
1902,Column_1902,ce nd,0
1903,Column_1903,ce p,0
1904,Column_1904,ce pa,0
1905,Column_1905,ce pad,0
1907,Column_1907,ce r,0
1914,Column_1914,ce shd,0
1908,Column_1908,ce rl,0
1909,Column_1909,ce rl ,0
1910,Column_1910,ce rl a,0
1911,Column_1911,ce rl at,0
1912,Column_1912,ce s,0
1913,Column_1913,ce sh,0
1860,Column_1860,brande,0
1859,Column_1859,brand,0
1858,Column_1858,bran,0
1857,Column_1857,bra,0
1792,Column_1792,bl vers,0
1793,Column_1793,bl versc,0
1794,Column_1794,bla,0
1795,Column_1795,blag,0
1796,Column_1796,blage,0
1797,Column_1797,blagen,0
1798,Column_1798,blagenp,0
1799,Column_1799,blagenpa,0
1800,Column_1800,blat,0
1801,Column_1801,blatt,0
1809,Column_1809,blende a,0
1810,Column_1810,blende b,0
1811,Column_1811,blende c,0
1812,Column_1812,blende e,0
1813,Column_1813,blende h,0
1791,Column_1791,bl ver,0
1790,Column_1790,bl ve,0
1789,Column_1789,bl v,0
1780,Column_1780,bl o,0
1774,Column_1774,bl ece ,0
1775,Column_1775,bl ece b,0
1776,Column_1776,bl el,0
1777,Column_1777,bl ele,0
1778,Column_1778,bl elek,0
1779,Column_1779,bl elekt,0
1781,Column_1781,bl ob,0
1788,Column_1788,bl us be,0
1782,Column_1782,bl obe,0
1783,Column_1783,bl oben,0
1784,Column_1784,bl u,0
1785,Column_1785,bl us,0
1786,Column_1786,bl us ,0
1787,Column_1787,bl us b,0
1814,Column_1814,blende l,0
1815,Column_1815,blende p,0
1816,Column_1816,blende r,0
1849,Column_1849,bombier,0
1843,Column_1843,bomb ,0
1844,Column_1844,bomb f,0
1845,Column_1845,bomb fa,0
1846,Column_1846,bomb fa ,0
1847,Column_1847,bombi,0
1848,Column_1848,bombie,0
1850,Column_1850,bombiert,0
1840,Column_1840,bodenver,0
1851,Column_1851,bor,0
1852,Column_1852,bord,0
1853,Column_1853,bordi,0
1854,Column_1854,bordig,0
1855,Column_1855,bordig ,0
1856,Column_1856,bordig l,0
1842,Column_1842,bomb,0
1839,Column_1839,bodenve,0
1818,Column_1818,blende t,0
1829,Column_1829,boden gp,0
1819,Column_1819,blende u,0
1820,Column_1820,blende v,0
1822,Column_1822,bode,0
1825,Column_1825,boden b,0
1826,Column_1826,boden be,0
1828,Column_1828,boden ge,0
1830,Column_1830,boden h,0
1838,Column_1838,bodenv,0
1832,Column_1832,boden n,0
1833,Column_1833,boden no,0
1834,Column_1834,boden p,0
1835,Column_1835,boden ph,0
1836,Column_1836,boden v,0
1837,Column_1837,boden vo,0
1617,Column_1617,basis z,0
1616,Column_1616,basis vn,0
1615,Column_1615,basis vi,0
1421,Column_1421,asdecke,0
1404,Column_1404,ark bomb,0
1405,Column_1405,ark s,0
1406,Column_1406,ark sh,0
1407,Column_1407,ark sha,0
1408,Column_1408,ark shad,0
1409,Column_1409,arks,0
1410,Column_1410,arksh,0
1411,Column_1411,arksha,0
1412,Column_1412,arkshad,0
1413,Column_1413,arkshado,0
1414,Column_1414,arz,0
1415,Column_1415,asc,0
1416,Column_1416,asca,0
1418,Column_1418,asde,0
1419,Column_1419,asdec,0
1403,Column_1403,ark bom,0
1402,Column_1402,ark bo,0
1401,Column_1401,ark b,0
1392,Column_1392,ar us,0
1386,Column_1386,ar m,0
1387,Column_1387,ar mi,0
1388,Column_1388,ar mit,0
1389,Column_1389,ar mitt,0
1390,Column_1390,ar mitte,0
1391,Column_1391,ar u,0
1393,Column_1393,are,0
1400,Column_1400,ark ,0
1394,Column_1394,arer,0
1395,Column_1395,arer ,0
1396,Column_1396,arer e,0
1397,Column_1397,arer ei,0
1398,Column_1398,arer ein,0
1399,Column_1399,ark,0
1420,Column_1420,asdeck,0
1422,Column_1422,asdeckel,0
1614,Column_1614,basis v,0
1423,Column_1423,asi,0
1442,Column_1442,asis s,0
1443,Column_1443,asis st,0
1444,Column_1444,asis sto,0
1445,Column_1445,asis t,0
1446,Column_1446,asis tv,0
1447,Column_1447,asis v,0
1448,Column_1448,asis vi,0
1449,Column_1449,asis vin,0
1450,Column_1450,asis vn,0
1451,Column_1451,asis z,0
1452,Column_1452,asis zo,0
1453,Column_1453,asis zon,0
1454,Column_1454,ate,0
1455,Column_1455,ater,0
1456,Column_1456,ateri,0
1441,Column_1441,asis roh,0
1440,Column_1440,asis ro,0
1439,Column_1439,asis r,0
1430,Column_1430,asis ku,0
1424,Column_1424,asis,0
1425,Column_1425,asis ,0
1426,Column_1426,asis d,0
1427,Column_1427,asis da,0
1428,Column_1428,asis dak,0
1429,Column_1429,asis k,0
1431,Column_1431,asis ku ,0
1438,Column_1438,asis mc,0
1432,Column_1432,asis l,0
1433,Column_1433,asis la,0
1434,Column_1434,asis lab,0
1435,Column_1435,asis lc,0
1436,Column_1436,asis lci,0
1437,Column_1437,asis m,0
1385,Column_1385,ar ece,0
1384,Column_1384,ar ec,0
1383,Column_1383,ar e,0
1382,Column_1382,ar ,0
1325,Column_1325,ante bev,0
1326,Column_1326,ante e,0
1327,Column_1327,ante ed,0
1328,Column_1328,ante ede,0
1329,Column_1329,ante g,0
1330,Column_1330,ante gp,0
1331,Column_1331,ante gpr,0
1332,Column_1332,ante m,0
1333,Column_1333,ante mi,0
1334,Column_1334,ante mit,0
1335,Column_1335,ante n,0
1336,Column_1336,ante no,0
1337,Column_1337,ante not,0
1338,Column_1338,ante p,0
1339,Column_1339,ante ph,0
1324,Column_1324,ante be,0
1323,Column_1323,ante b,0
1322,Column_1322,ante ,0
1311,Column_1311,ange,0
1305,Column_1305,ande,0
1306,Column_1306,anded,0
1307,Column_1307,anded ,0
1308,Column_1308,anded h,0
1309,Column_1309,anded hi,0
1310,Column_1310,ang,0
1312,Column_1312,ange ,0
1319,Column_1319,annung,0
1313,Column_1313,ange s,0
1314,Column_1314,ange st,0
1315,Column_1315,ange stf,0
1316,Column_1316,ann,0
1317,Column_1317,annu,0
1318,Column_1318,annun,0
1340,Column_1340,ante phe,0
1341,Column_1341,ante s,0
1342,Column_1342,ante sa,0
1374,Column_1374,appe u,0
1365,Column_1365,ape xev ,0
1369,Column_1369,appe a,0
1370,Column_1370,appe au,0
1371,Column_1371,appe aus,0
1372,Column_1372,appe s,0
1373,Column_1373,appe sr,0
1375,Column_1375,appe um,0
1363,Column_1363,ape xe,0
1376,Column_1376,appe uml,0
1377,Column_1377,appk,0
1378,Column_1378,appko,0
1379,Column_1379,appkop,0
1380,Column_1380,appkopf,0
1381,Column_1381,appkopfs,0
1364,Column_1364,ape xev,0
1362,Column_1362,ape x,0
1344,Column_1344,antenn,0
1353,Column_1353,anthra,0
1345,Column_1345,antenne,0
1346,Column_1346,antenne ,0
1347,Column_1347,antennen,0
1350,Column_1350,antensch,0
1351,Column_1351,anth,0
1352,Column_1352,anthr,0
1354,Column_1354,anthraz,0
1361,Column_1361,ape hi m,0
1355,Column_1355,anthrazi,0
1356,Column_1356,ape,0
1357,Column_1357,ape ,0
1358,Column_1358,ape h,0
1359,Column_1359,ape hi,0
1360,Column_1360,ape hi ,0
1457,Column_1457,ateria,0
1458,Column_1458,aterial,0
1461,Column_1461,attel,0
1542,Column_1542,aut sky,0
1562,Column_1562,azi,0
1563,Column_1563,azit,0
1564,Column_1564,azit ,0
1565,Column_1565,azit u,0
1566,Column_1566,azit us,0
1567,Column_1567,b e,0
1568,Column_1568,b el,0
1569,Column_1569,b ele,0
1570,Column_1570,b ele ,0
1571,Column_1571,b ele u,0
1572,Column_1572,b ele us,0
1573,Column_1573,b f,0
1574,Column_1574,b fa,0
1575,Column_1575,b fa ,0
1576,Column_1576,b fa h,0
1561,Column_1561,ave tcu,0
1560,Column_1560,ave tc,0
1559,Column_1559,ave t,0
1550,Column_1550,ave ,0
1544,Column_1544,aute,0
1545,Column_1545,autei,0
1546,Column_1546,auteil,0
1547,Column_1547,auteile,0
1548,Column_1548,auteile ,0
1549,Column_1549,ave,0
1551,Column_1551,ave l,0
1558,Column_1558,ave schw,0
1552,Column_1552,ave lc,0
1553,Column_1553,ave lci,0
1554,Column_1554,ave lci ,0
1555,Column_1555,ave s,0
1556,Column_1556,ave sc,0
1557,Column_1557,ave sch,0
1577,Column_1577,b fa hu,0
1578,Column_1578,b fa huf,0
1580,Column_1580,bar ,0
1606,Column_1606,basis m,0
1600,Column_1600,basis da,0
1601,Column_1601,basis k,0
1602,Column_1602,basis ku,0
1603,Column_1603,basis l,0
1604,Column_1604,basis la,0
1605,Column_1605,basis lc,0
1607,Column_1607,basis mc,0
1598,Column_1598,basis ,0
1608,Column_1608,basis r,0
1609,Column_1609,basis ro,0
1610,Column_1610,basis s,0
1611,Column_1611,basis st,0
1612,Column_1612,basis t,0
1613,Column_1613,basis tv,0
1599,Column_1599,basis d,0
1597,Column_1597,basis,0
1581,Column_1581,bar e,0
1588,Column_1588,bar u,0
1582,Column_1582,bar ec,0
1583,Column_1583,bar ece,0
1584,Column_1584,bar m,0
1585,Column_1585,bar mi,0
1586,Column_1586,bar mit,0
1587,Column_1587,bar mitt,0
1589,Column_1589,bar us,0
1596,Column_1596,basi,0
1590,Column_1590,bare,0
1591,Column_1591,barer,0
1592,Column_1592,barer ,0
1593,Column_1593,barer e,0
1594,Column_1594,barer ei,0
1595,Column_1595,bas,0
1543,Column_1543,aut skyr,0
1541,Column_1541,aut sk,0
1462,Column_1462,attelk,0
1540,Column_1540,aut shd,0
1481,Column_1481,auele un,0
1483,Column_1483,aufe,0
1484,Column_1484,aufen,0
1485,Column_1485,aufend,0
1486,Column_1486,aufn,0
1487,Column_1487,aufna,0
1488,Column_1488,aufnah,0
1489,Column_1489,aufnahm,0
1490,Column_1490,aufnahme,0
1492,Column_1492,aum ,0
1493,Column_1493,aum c,0
1494,Column_1494,aum ch,0
1495,Column_1495,aum chn,0
1496,Column_1496,aum h,0
1497,Column_1497,aum hi,0
1480,Column_1480,auele u,0
1479,Column_1479,auele ,0
1478,Column_1478,auele,0
1469,Column_1469,aube sc,0
1463,Column_1463,attelko,0
1464,Column_1464,attelkop,0
1465,Column_1465,aub,0
1466,Column_1466,aube,0
1467,Column_1467,aube ,0
1468,Column_1468,aube s,0
1470,Column_1470,aube sch,0
1477,Column_1477,auel,0
1471,Column_1471,aube st,0
1472,Column_1472,aube st ,0
1473,Column_1473,aube w,0
1474,Column_1474,aube wa,0
1475,Column_1475,aube wav,0
1476,Column_1476,aue,0
1498,Column_1498,aum s,0
1499,Column_1499,aum sa,0
1500,Column_1500,aum v,0
1532,Column_1532,aut oben,0
1526,Column_1526,aut nd h,0
1527,Column_1527,aut nd m,0
1528,Column_1528,aut nd v,0
1529,Column_1529,aut o,0
1530,Column_1530,aut ob,0
1531,Column_1531,aut obe,0
1533,Column_1533,aut p,0
1524,Column_1524,aut nd,0
1534,Column_1534,aut pa,0
1535,Column_1535,aut pad,0
1536,Column_1536,aut pada,0
1537,Column_1537,aut pd,0
1538,Column_1538,aut s,0
1539,Column_1539,aut sh,0
1525,Column_1525,aut nd ,0
1523,Column_1523,aut n,0
1501,Column_1501,aum vo,0
1512,Column_1512,aussent,0
1502,Column_1502,aum vor,0
1503,Column_1503,aum vorn,0
1507,Column_1507,aussen,0
1508,Column_1508,aussena,0
1509,Column_1509,aussenan,0
1511,Column_1511,aussenha,0
1513,Column_1513,aussente,0
1522,Column_1522,aut hkl ,0
1514,Column_1514,aut,0
1516,Column_1516,aut c,0
1517,Column_1517,aut cf,0
1518,Column_1518,aut cfk,0
1519,Column_1519,aut h,0
1521,Column_1521,aut hkl,0
1935,Column_1935,chante,0
1937,Column_1937,chantenn,0
1302,Column_1302,anbaute,0
2377,Column_2377,dm dac,0
2360,Column_2360,denverk,0
2361,Column_2361,denverkl,0
2362,Column_2362,der,0
2364,Column_2364,dich,0
2365,Column_2365,dicht,0
2366,Column_2366,dichtu,0
2367,Column_2367,dichtun,0
2368,Column_2368,dichtung,0
2369,Column_2369,dig,0
2370,Column_2370,dig ,0
2371,Column_2371,dig l,0
2372,Column_2372,dig lc,0
2373,Column_2373,dig lci,0
2374,Column_2374,dm ,0
2375,Column_2375,dm d,0
2359,Column_2359,denver,0
2358,Column_2358,denve,0
2357,Column_2357,denv,0
2348,Column_2348,den notr,0
2342,Column_2342,den hi,0
2343,Column_2343,den hin,0
2344,Column_2344,den hint,0
2345,Column_2345,den n,0
2346,Column_2346,den no,0
2347,Column_2347,den not,0
2349,Column_2349,den p,0
2356,Column_2356,den vorn,0
2350,Column_2350,den ph,0
2351,Column_2351,den phe,0
2352,Column_2352,den phev,0
2353,Column_2353,den v,0
2354,Column_2354,den vo,0
2355,Column_2355,den vor,0
2376,Column_2376,dm da,0
2378,Column_2378,dm dach,0
2423,Column_2423,dung vo,0
2379,Column_2379,dm dacha,0
2399,Column_2399,dul,0
2404,Column_2404,dung ge,0
2405,Column_2405,dung gep,0
2406,Column_2406,dung gp,0
2407,Column_2407,dung gpr,0
2408,Column_2408,dung h,0
2410,Column_2410,dung hi ,0
2411,Column_2411,dung hin,0
2412,Column_2412,dung l,0
2413,Column_2413,dung lu,0
2414,Column_2414,dung lux,0
2415,Column_2415,dung p,0
2416,Column_2416,dung ph,0
2417,Column_2417,dung phe,0
2420,Column_2420,dung stf,0
2398,Column_2398,dowgrey,0
2397,Column_2397,dowgre,0
2396,Column_2396,dowgr,0
2387,Column_2387,do i,0
2381,Column_2381,dmu ,0
2382,Column_2382,dmu i,0
2383,Column_2383,dmu is,0
2384,Column_2384,dmu isp,0
2385,Column_2385,dmu isp ,0
2386,Column_2386,do ,0
2388,Column_2388,do ik,0
2395,Column_2395,dowg,0
2389,Column_2389,do iks,0
2390,Column_2390,dow,0
2391,Column_2391,dow ,0
2392,Column_2392,dow m,0
2393,Column_2393,dow ms,0
2394,Column_2394,dow msp,0
2341,Column_2341,den h,0
2340,Column_2340,den gpr ,0
2339,Column_2339,den gpr,0
2338,Column_2338,den gp,0
2281,Column_2281,de verz,0
2282,Column_2282,de verz ,0
2285,Column_2285,deck ,0
2286,Column_2286,deck l,0
2287,Column_2287,deck lu,0
2289,Column_2289,deckel,0
2290,Column_2290,deckel ,0
2291,Column_2291,deckel a,0
2292,Column_2292,deckel h,0
2293,Column_2293,deckel m,0
2294,Column_2294,deckel v,0
2295,Column_2295,deckl,0
2296,Column_2296,deckl ,0
2297,Column_2297,deckl e,0
2298,Column_2298,deckl ei,0
2280,Column_2280,de versc,0
2279,Column_2279,de vers,0
2278,Column_2278,de verkl,0
2269,Column_2269,de stoss,0
2263,Column_2263,de st,0
2264,Column_2264,de stf,0
2265,Column_2265,de stf ,0
2266,Column_2266,de stf h,0
2267,Column_2267,de sto,0
2268,Column_2268,de stos,0
2270,Column_2270,de t,0
2277,Column_2277,de verk,0
2271,Column_2271,de tv,0
2272,Column_2272,de u,0
2273,Column_2273,de us,0
2274,Column_2274,de v,0
2275,Column_2275,de ve,0
2276,Column_2276,de ver,0
2299,Column_2299,deckle,0
2300,Column_2300,decklei,0
2301,Column_2301,deckleis,0
2328,Column_2328,delstahl,0
2322,Column_2322,dell he,0
2323,Column_2323,dell hec,0
2324,Column_2324,dels,0
2325,Column_2325,delst,0
2326,Column_2326,delsta,0
2327,Column_2327,delstah,0
2330,Column_2330,den ,0
2320,Column_2320,dell ,0
2331,Column_2331,den b,0
2332,Column_2332,den be,0
2333,Column_2333,den bev,0
2335,Column_2335,den ge,0
2336,Column_2336,den gep,0
2337,Column_2337,den gepa,0
2321,Column_2321,dell h,0
2319,Column_2319,dell,0
2302,Column_2302,decku,0
2309,Column_2309,ded hi,0
2303,Column_2303,deckun,0
2304,Column_2304,deckung,0
2305,Column_2305,deckung ,0
2306,Column_2306,ded,0
2307,Column_2307,ded ,0
2308,Column_2308,ded h,0
2310,Column_2310,ded hif,0
2318,Column_2318,del,0
2311,Column_2311,ded hifi,0
2313,Column_2313,deka,0
2314,Column_2314,dekan,0
2315,Column_2315,dekant,0
2316,Column_2316,dekante,0
2317,Column_2317,dekante ,0
2421,Column_2421,dung sto,0
2424,Column_2424,dung vor,0
1938,Column_1938,chau,0
2537,Column_2537,e kul,0
2521,Column_2521,e hi ,0
2522,Column_2522,e hi m,0
2523,Column_2523,e hi mi,0
2524,Column_2524,e hi mit,0
2525,Column_2525,e hin,0
2526,Column_2526,e hint,0
2527,Column_2527,e hinte,0
2528,Column_2528,e hinten,0
2529,Column_2529,e hu,0
2530,Column_2530,e hud,0
2531,Column_2531,e hud ,0
2532,Column_2532,e hud h,0
2533,Column_2533,e hud hu,0
2534,Column_2534,e k,0
2535,Column_2535,e kc,0
2520,Column_2520,e hi,0
2519,Column_2519,e heckkl,0
2518,Column_2518,e heckk,0
2508,Column_2508,e gpr,0
2502,Column_2502,e esg,0
2503,Column_2503,e esg ,0
2504,Column_2504,e esg s,0
2505,Column_2505,e esg sc,0
2506,Column_2506,e g,0
2507,Column_2507,e gp,0
2510,Column_2510,e hb,0
2517,Column_2517,e heck,0
2511,Column_2511,e hbl,0
2512,Column_2512,e hbl ,0
2513,Column_2513,e hbl o,0
2514,Column_2514,e hbl ob,0
2515,Column_2515,e he,0
2516,Column_2516,e hec,0
2536,Column_2536,e ku,0
2538,Column_2538,e kule,0
2425,Column_2425,dwa,0
2539,Column_2539,e kule ,0
2559,Column_2559,e lci ,0
2560,Column_2560,e lci s,0
2561,Column_2561,e lci sc,0
2562,Column_2562,e lci st,0
2563,Column_2563,e le,0
2564,Column_2564,e led,0
2565,Column_2565,e lede,0
2566,Column_2566,e leder,0
2567,Column_2567,e m,0
2568,Column_2568,e ma,0
2569,Column_2569,e mat,0
2570,Column_2570,e mate,0
2571,Column_2571,e mater,0
2572,Column_2572,e materi,0
2575,Column_2575,e mit ,0
2558,Column_2558,e lci,0
2557,Column_2557,e lc,0
2556,Column_2556,e ladeka,0
2547,Column_2547,e lab,0
2540,Column_2540,e kule r,0
2541,Column_2541,e kun,0
2542,Column_2542,e kuns,0
2543,Column_2543,e kunst,0
2544,Column_2544,e kunstl,0
2546,Column_2546,e la,0
2548,Column_2548,e labe,0
2555,Column_2555,e ladek,0
2549,Column_2549,e label,0
2550,Column_2550,e label ,0
2551,Column_2551,e lad,0
2552,Column_2552,e lade,0
2553,Column_2553,e lade ,0
2554,Column_2554,e lade v,0
2501,Column_2501,e es,0
2500,Column_2500,e elektr,0
2499,Column_2499,e elekt,0
2498,Column_2498,e elek,0
2445,Column_2445,e basi,0
2446,Column_2446,e basis,0
2447,Column_2447,e basis ,0
2448,Column_2448,e be,0
2449,Column_2449,e bel,0
2450,Column_2450,e bele,0
2451,Column_2451,e beleu,0
2452,Column_2452,e beleuc,0
2453,Column_2453,e bev,0
2454,Column_2454,e bez,0
2455,Column_2455,e bezu,0
2456,Column_2456,e bezug,0
2457,Column_2457,e bezugv,0
2458,Column_2458,e br,0
2459,Column_2459,e bre,0
2444,Column_2444,e bas,0
2443,Column_2443,e ba,0
2441,Column_2441,e aussen,0
2432,Column_2432,dwa u,0
2426,Column_2426,dwa ,0
2427,Column_2427,dwa c,0
2428,Column_2428,dwa cb,0
2429,Column_2429,dwa i,0
2430,Column_2430,dwa ic,0
2431,Column_2431,dwa ics,0
2433,Column_2433,dwa ug,0
2440,Column_2440,e ausse,0
2434,Column_2434,dwa ugd,0
2435,Column_2435,dwa ugdo,0
2436,Column_2436,e a,0
2437,Column_2437,e au,0
2438,Column_2438,e aus,0
2439,Column_2439,e auss,0
2460,Column_2460,e brem,0
2461,Column_2461,e brems,0
2462,Column_2462,e bremsl,0
2489,Column_2489,e einl,0
2482,Column_2482,e ed,0
2483,Column_2483,e ede,0
2484,Column_2484,e edel,0
2485,Column_2485,e edels,0
2486,Column_2486,e edelst,0
2487,Column_2487,e ei,0
2490,Column_2490,e einle,0
2480,Column_2480,e ece r,0
2491,Column_2491,e einleg,0
2492,Column_2492,e eins,0
2494,Column_2494,e einst ,0
2495,Column_2495,e einsti,0
2496,Column_2496,e el,0
2497,Column_2497,e ele,0
2481,Column_2481,e ece rl,0
2479,Column_2479,e ece ,0
2463,Column_2463,e c,0
2470,Column_2470,e d,0
2464,Column_2464,e ch,0
2465,Column_2465,e chn,0
2466,Column_2466,e chn ,0
2467,Column_2467,e chn l,0
2468,Column_2468,e chn la,0
2469,Column_2469,e cn,0
2471,Column_2471,e da,0
2478,Column_2478,e ece,0
2472,Column_2472,e dac,0
2473,Column_2473,e dach,0
2474,Column_2474,e dachm,0
2475,Column_2475,e dachmo,0
2476,Column_2476,e e,0
2477,Column_2477,e ec,0
2262,Column_2262,de spoil,0
2261,Column_2261,de spoi,0
2260,Column_2260,de spo,0
2060,Column_2060,ckkla,0
2044,Column_2044,ckel,0
2045,Column_2045,ckel ,0
2046,Column_2046,ckel a,0
2047,Column_2047,ckel ab,0
2048,Column_2048,ckel abd,0
2049,Column_2049,ckel h,0
2050,Column_2050,ckel hi,0
2051,Column_2051,ckel hin,0
2052,Column_2052,ckel m,0
2053,Column_2053,ckel mi,0
2054,Column_2054,ckel mit,0
2055,Column_2055,ckel v,0
2056,Column_2056,ckel vo,0
2057,Column_2057,ckel vor,0
2058,Column_2058,ckk,0
2043,Column_2043,cke,0
2042,Column_2042,ck lu,0
2041,Column_2041,ck l,0
2032,Column_2032,ci sc,0
2026,Column_2026,chwach ,0
2027,Column_2027,chwach b,0
2028,Column_2028,chwar,0
2029,Column_2029,chwarz,0
2030,Column_2030,ci ,0
2031,Column_2031,ci s,0
2033,Column_2033,ci sch,0
2040,Column_2040,ck ,0
2034,Column_2034,ci schw,0
2035,Column_2035,ci schwa,0
2036,Column_2036,ci st,0
2037,Column_2037,ci sta,0
2038,Column_2038,ci star,0
2039,Column_2039,ci stark,0
2059,Column_2059,ckkl,0
2061,Column_2061,ckklap,0
2259,Column_2259,de sp,0
2062,Column_2062,ckklapp,0
2086,Column_2086,cksch,0
2088,Column_2088,ckschei,0
2090,Column_2090,cksp,0
2091,Column_2091,ckspo,0
2092,Column_2092,ckspoi,0
2093,Column_2093,ckspoil,0
2094,Column_2094,ckspoile,0
2095,Column_2095,cku,0
2096,Column_2096,ckun,0
2097,Column_2097,ckung,0
2098,Column_2098,ckung ,0
2101,Column_2101,cor,0
2102,Column_2102,cors,0
2103,Column_2103,corso,0
2104,Column_2104,corso ,0
2083,Column_2083,ckraum v,0
2082,Column_2082,ckraum s,0
2081,Column_2081,ckraum h,0
2070,Column_2070,ckle,0
2064,Column_2064,ckl,0
2065,Column_2065,ckl ,0
2066,Column_2066,ckl e,0
2067,Column_2067,ckl ei,0
2068,Column_2068,ckl ein,0
2069,Column_2069,ckl eins,0
2071,Column_2071,cklei,0
2080,Column_2080,ckraum c,0
2073,Column_2073,ckleist,0
2074,Column_2074,ckleiste,0
2076,Column_2076,ckra,0
2077,Column_2077,ckrau,0
2078,Column_2078,ckraum,0
2079,Column_2079,ckraum ,0
2025,Column_2025,chwach,0
2024,Column_2024,chwac,0
2023,Column_2023,chwa,0
2022,Column_2022,chw,0
1964,Column_1964,chiebb,0
1965,Column_1965,chiebb ,0
1966,Column_1966,chiebb e,0
1967,Column_1967,chiebba,0
1968,Column_1968,chiebbar,0
1969,Column_1969,chiebe,0
1970,Column_1970,chiebeh,0
1971,Column_1971,chiebehi,0
1974,Column_1974,chiene ,0
1975,Column_1975,chiene t,0
1977,Column_1977,chli,0
1978,Column_1978,chlie,0
1979,Column_1979,chlies,0
1980,Column_1980,chliess,0
1981,Column_1981,chliessb,0
1963,Column_1963,chieb,0
1960,Column_1960,chgesetz,0
1959,Column_1959,chgeset,0
1949,Column_1949,cheibe v,0
1939,Column_1939,chaus,0
1940,Column_1940,chauss,0
1941,Column_1941,chausse,0
1942,Column_1942,chaussen,0
1947,Column_1947,cheibe ,0
1948,Column_1948,cheibe h,0
1950,Column_1950,chen,0
1958,Column_1958,chgese,0
1951,Column_1951,cheny,0
1952,Column_1952,cheny ,0
1953,Column_1953,cheny a,0
1954,Column_1954,cheny at,0
1955,Column_1955,chg,0
1957,Column_1957,chges,0
1982,Column_1982,chm,0
1983,Column_1983,chmo,0
1984,Column_1984,chmod,0
2014,Column_2014,chutz,0
2007,Column_2007,chtung,0
2008,Column_2008,chtung ,0
2010,Column_2010,chtung k,0
2011,Column_2011,chtung t,0
2012,Column_2012,chu,0
2013,Column_2013,chut,0
2015,Column_2015,chutz ,0
2003,Column_2003,chte ss,0
2016,Column_2016,chutz a,0
2017,Column_2017,chutz ab,0
2018,Column_2018,chutz t,0
2019,Column_2019,chutz th,0
2020,Column_2020,chutz tu,0
2021,Column_2021,chutz tv,0
2004,Column_2004,chte ssg,0
2002,Column_2002,chte s,0
1985,Column_1985,chmodu,0
1992,Column_1992,chn labe,0
1986,Column_1986,chmodul,0
1987,Column_1987,chn,0
1988,Column_1988,chn ,0
1989,Column_1989,chn l,0
1990,Column_1990,chn la,0
1991,Column_1991,chn lab,0
1994,Column_1994,cht ,0
2001,Column_2001,chte esg,0
1995,Column_1995,cht r,0
1996,Column_1996,cht rl,0
1997,Column_1997,chte,0
1998,Column_1998,chte ,0
1999,Column_1999,chte e,0
2000,Column_2000,chte es,0
2105,Column_2105,corso e,0
2106,Column_2106,corso eg,0
2107,Column_2107,cre,0
2181,Column_2181,dachmo,0
2202,Column_2202,de auss,0
2203,Column_2203,de ausse,0
2204,Column_2204,de b,0
2205,Column_2205,de ba,0
2206,Column_2206,de bas,0
2207,Column_2207,de basi,0
2208,Column_2208,de basis,0
2209,Column_2209,de c,0
2210,Column_2210,de ch,0
